date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-05-09,sh.000011,99.6700,100.0170,98.8240,99.1220,0.0000,1868586,217259000.0000,3,0.000000,1,0.000000,0
2000-05-10,sh.000011,988.9050,989.9000,978.6401,984.1030,99.1220,2074572,229774000.0000,3,0.000000,1,892.819900,0
2000-05-11,sh.000011,980.6260,983.7720,973.0101,977.6450,984.1030,1487046,163669000.0000,3,0.000000,1,-0.656232,0
2000-05-12,sh.000011,976.3201,981.1230,973.0101,977.9761,977.6450,1192617,131941000.0000,3,0.000000,1,0.033867,0
2000-05-15,sh.000011,975.3270,977.3140,969.0350,973.3400,977.9761,1446467,158205000.0000,3,0.000000,1,-0.474050,0
2000-05-16,sh.000011,974.0021,977.3140,968.7031,976.4860,973.3400,971690,113778000.0000,3,0.000000,1,0.323217,0
2000-05-17,sh.000011,974.5001,978.9700,970.6901,975.6580,976.4860,854238,93978000.0000,3,0.000000,1,-0.084794,0
2000-05-18,sh.000011,976.1550,987.9120,971.0220,987.5800,975.6580,1980919,226902000.0000,3,0.000000,1,1.221945,0
2000-05-19,sh.000011,984.4351,987.2501,977.9761,984.7661,987.5800,1394278,158021000.0000,3,0.000000,1,-0.284929,0
2000-05-22,sh.000011,982.7800,993.3760,979.4670,990.0651,984.7661,2303248,262757000.0000,3,0.000000,1,0.538097,0
2000-05-23,sh.000011,985.5941,987.2501,976.4860,982.7800,990.0651,1526872,173744000.0000,3,0.000000,1,-0.735820,0
2000-05-24,sh.000011,980.7921,987.7460,975.3270,987.2501,982.7800,2702197,323843000.0000,3,0.000000,1,0.454842,0
2000-05-25,sh.000011,986.5870,989.9000,980.7921,989.5681,987.2501,2018644,224743000.0000,3,0.000000,1,0.234794,0
2000-05-26,sh.000011,988.5740,1003.8100,983.4401,1001.9870,989.5681,5604767,643710000.0000,3,0.000000,1,1.254982,0
2000-05-29,sh.000011,1002.9800,1004.3050,991.3901,998.1801,1001.9870,2734244,314894000.0000,3,0.000000,1,-0.379935,0
2000-05-30,sh.000011,997.5161,999.1721,987.9120,993.5421,998.1801,2398770,276888000.0000,3,0.000000,1,-0.464646,0
2000-05-31,sh.000011,990.7271,993.5421,984.2700,991.8860,993.5421,1751034,198659000.0000,3,0.000000,1,-0.166686,0
2000-06-01,sh.000011,990.0651,992.0521,984.2700,990.7271,991.8860,1265548,142090000.0000,3,0.000000,1,-0.116838,0
2000-06-02,sh.000011,986.9180,992.3831,981.9501,992.0521,990.7271,1802750,200328000.0000,3,0.000000,1,0.133740,0
2000-06-05,sh.000011,991.3901,1016.5600,983.4401,1006.7900,992.0521,8863139,1000188000.0000,3,0.000000,1,1.485597,0
2000-06-06,sh.000011,1005.3000,1007.2860,996.0261,1003.9740,1006.7900,2928233,332018000.0000,3,0.000000,1,-0.279701,0
2000-06-07,sh.000011,1002.4840,1005.7960,996.5231,1004.9680,1003.9740,2051800,233444000.0000,3,0.000000,1,0.099007,0
2000-06-08,sh.000011,1003.3120,1004.9680,995.8600,1003.8100,1004.9680,3201769,353580000.0000,3,0.000000,1,-0.115228,0
2000-06-09,sh.000011,1001.1600,1003.4770,992.7141,999.5031,1003.8100,2175836,243178000.0000,3,0.000000,1,-0.429055,0
2000-06-12,sh.000011,997.1851,998.8400,989.0701,995.1981,999.5031,1319139,146123000.0000,3,0.000000,1,-0.430714,0
2000-06-13,sh.000011,994.5361,1002.8150,990.3961,1001.1600,995.1981,2216659,251263000.0000,3,0.000000,1,0.599067,0
2000-06-14,sh.000011,1000.4970,1002.8150,993.5421,1000.9940,1001.1600,1634872,189769000.0000,3,0.000000,1,-0.016581,0
2000-06-15,sh.000011,998.3441,1000.3300,992.2170,997.0200,1000.9940,2212396,252991000.0000,3,0.000000,1,-0.397005,0
2000-06-16,sh.000011,995.3630,997.5161,990.3961,996.3571,997.0200,1770408,210700000.0000,3,0.000000,1,-0.066488,0
2000-06-19,sh.000011,993.7081,995.6951,984.7661,992.2170,996.3571,1717791,193855000.0000,3,0.000000,1,-0.415524,0
2000-06-20,sh.000011,989.0701,990.7271,984.2700,990.7271,992.2170,1454805,163032000.0000,3,0.000000,1,-0.150159,0
2000-06-21,sh.000011,988.4100,992.5480,983.9380,991.2241,990.7271,1090680,123705000.0000,3,0.000000,1,0.050165,0
2000-06-22,sh.000011,991.8860,994.2040,986.7531,992.8801,991.2241,1203211,133702000.0000,3,0.000000,1,0.167066,0
2000-06-23,sh.000011,991.3901,999.6700,986.5870,997.1851,992.8801,1627035,183398000.0000,3,0.000000,1,0.433587,0
2000-06-26,sh.000011,996.6880,998.8400,990.7271,997.1851,997.1851,1778140,200831000.0000,3,0.000000,1,0.000000,0
2000-06-27,sh.000011,995.5300,998.3441,990.0651,997.8470,997.1851,1449118,161441000.0000,3,0.000000,1,0.066377,0
2000-06-28,sh.000011,995.0320,999.0060,990.7271,998.0131,997.8470,1571495,175161000.0000,3,0.000000,1,0.016646,0
2000-06-29,sh.000011,995.3630,997.1851,987.4150,991.8860,998.0131,2147271,243322000.0000,3,0.000000,1,-0.613930,0
2000-06-30,sh.000011,990.3961,997.5161,985.0970,996.5231,991.8860,2269811,258960000.0000,3,0.000000,1,0.467503,0
2000-07-03,sh.000011,997.1851,1005.7960,991.3901,1005.4640,996.5231,5485067,622461000.0000,3,0.000000,1,0.897209,0
2000-07-04,sh.000011,1006.7900,1022.6860,1000.3300,1015.8970,1005.4640,7501378,847422000.0000,3,0.000000,1,1.037630,0
2000-07-05,sh.000011,1015.5650,1022.3550,1007.2860,1014.4060,1015.8970,6526210,740804000.0000,3,0.000000,1,-0.146767,0
2000-07-06,sh.000011,1013.2470,1014.9030,1005.4640,1010.9300,1014.4060,3051041,338740000.0000,3,0.000000,1,-0.342664,0
2000-07-07,sh.000011,1010.2670,1017.3870,1005.7960,1015.7300,1010.9300,2605819,293388000.0000,3,0.000000,1,0.474810,0
2000-07-10,sh.000011,1013.5780,1015.7300,1005.1330,1009.9350,1015.7300,2476928,276169000.0000,3,0.000000,1,-0.570526,0
2000-07-11,sh.000011,1009.4400,1014.7380,1006.7900,1013.0820,1009.9350,2336828,263363000.0000,3,0.000000,1,0.311604,0
2000-07-12,sh.000011,1013.1870,1017.9460,1009.2500,1017.2900,1013.0820,1543796,173769000.0000,3,0.000000,1,0.415366,0
2000-07-13,sh.000011,1016.9680,1021.7270,1011.2250,1020.7430,1017.2900,2769684,337850000.0000,3,0.000000,1,0.339431,0
2000-07-14,sh.000011,1021.2700,1024.4200,1015.0000,1022.1200,1020.7430,3160521,376240000.0000,3,0.000000,1,0.134902,0
2000-07-17,sh.000011,1023.7620,1026.3200,1017.0320,1022.5130,1022.1200,2322736,273868000.0000,3,0.000000,1,0.038449,0
2000-07-18,sh.000011,1022.1200,1038.7580,1017.3920,1036.1320,1022.5130,8769593,1020680000.0000,3,0.000000,1,1.331915,0
2000-07-19,sh.000011,1038.2000,1070.8870,1034.9170,1061.6320,1036.1320,19410926,2277773000.0000,3,0.000000,1,2.461076,0
2000-07-20,sh.000011,1060.9760,1064.7820,1042.4980,1052.7370,1061.6320,8075046,944735000.0000,3,0.000000,1,-0.837861,0
2000-07-21,sh.000011,1051.0300,1053.6560,1040.8540,1048.6320,1052.7370,3130375,362960000.0000,3,0.000000,1,-0.389936,0
2000-07-24,sh.000011,1046.2700,1049.8800,1040.0000,1044.9220,1048.6320,2613920,307375000.0000,3,0.000000,1,-0.353794,0
2000-07-25,sh.000011,1043.5420,1047.3830,1038.9500,1045.6450,1044.9220,2516024,296787000.0000,3,0.000000,1,0.069192,0
2000-07-26,sh.000011,1044.8240,1057.5250,1041.8040,1055.8840,1045.6450,5643073,648752000.0000,3,0.000000,1,0.979204,0
2000-07-27,sh.000011,1055.3920,1060.2480,1050.0100,1059.2640,1055.8840,5386835,631014000.0000,3,0.000000,1,0.320111,0
2000-07-28,sh.000011,1056.7360,1060.0180,1051.7480,1060.0180,1059.2640,3937432,457445000.0000,3,0.000000,1,0.071181,0
2000-07-31,sh.000011,1058.3770,1066.5470,1052.7320,1065.4000,1060.0180,4857926,568505000.0000,3,0.000000,1,0.507727,0
2000-08-01,sh.000011,1065.5630,1087.0660,1060.8040,1080.2720,1065.4000,12115596,1467981000.0000,3,0.000000,1,1.395908,0
2000-08-02,sh.000011,1080.0740,1105.7400,1078.3000,1095.9270,1080.2720,14833631,1832292000.0000,3,0.000000,1,1.449172,0
2000-08-03,sh.000011,1096.1900,1100.8150,1084.9960,1093.8570,1095.9270,7263863,889750000.0000,3,0.000000,1,-0.188881,0
2000-08-04,sh.000011,1093.5300,1094.9740,1079.8780,1091.4300,1093.8570,7678659,929891000.0000,3,0.000000,1,-0.221875,0
2000-08-07,sh.000011,1090.4530,1095.0300,1085.6140,1093.9900,1091.4300,2948263,362546000.0000,3,0.000000,1,0.234555,0
2000-08-08,sh.000011,1094.9500,1097.8100,1089.0750,1096.6720,1093.9900,2809319,362514000.0000,3,0.000000,1,0.245158,0
2000-08-09,sh.000011,1096.1430,1100.4070,1090.1040,1099.4330,1096.6720,3961278,498173000.0000,3,0.000000,1,0.251762,0
2000-08-10,sh.000011,1097.8100,1100.5700,1088.8480,1097.9180,1099.4330,4096109,504899000.0000,3,0.000000,1,-0.137798,0
2000-08-11,sh.000011,1095.0070,1095.7970,1084.8230,1092.7780,1097.9180,3913561,491371000.0000,3,0.000000,1,-0.468159,0
2000-08-14,sh.000011,1092.2900,1094.8130,1081.6300,1087.4740,1092.7780,4344124,538375000.0000,3,0.000000,1,-0.485368,0
2000-08-15,sh.000011,1084.2270,1086.5760,1076.3480,1082.4960,1087.4740,3112270,384358000.0000,3,0.000000,1,-0.457758,0
2000-08-16,sh.000011,1078.4370,1081.4460,1064.3240,1071.1300,1082.4960,4753663,580582000.0000,3,0.000000,1,-1.049981,0
2000-08-17,sh.000011,1068.8600,1078.4580,1064.6600,1077.1600,1071.1300,2785476,340211000.0000,3,0.000000,1,0.562957,0
2000-08-18,sh.000011,1076.7100,1082.5700,1072.3820,1081.4440,1077.1600,2178034,262191000.0000,3,0.000000,1,0.397713,0
2000-08-21,sh.000011,1079.8340,1081.7660,1071.2330,1077.7500,1081.4440,2318851,283350000.0000,3,0.000000,1,-0.341580,0
2000-08-22,sh.000011,1079.0380,1081.6050,1072.5120,1076.1300,1077.7500,2865420,367300000.0000,3,0.000000,1,-0.150313,0
2000-08-23,sh.000011,1072.7700,1076.4400,1047.0980,1065.9940,1076.1300,7314624,901869000.0000,3,0.000000,1,-0.941894,0
2000-08-24,sh.000011,1065.6720,1068.3040,1058.7380,1065.7800,1065.9940,3315150,418486000.0000,3,0.000000,1,-0.020075,0
2000-08-25,sh.000011,1063.7840,1070.1830,1060.2300,1069.6350,1065.7800,1965191,251620000.0000,3,0.000000,1,0.361707,0
2000-08-28,sh.000011,1064.7930,1067.9060,1059.6300,1067.9060,1069.6350,2559415,317850000.0000,3,0.000000,1,-0.161644,0
2000-08-29,sh.000011,1066.8760,1078.5670,1063.1070,1077.8370,1067.9060,4438609,547558000.0000,3,0.000000,1,0.929951,0
2000-08-30,sh.000011,1077.8370,1081.1230,1068.1320,1073.5760,1077.8370,3201584,401063000.0000,3,0.000000,1,-0.395329,0
2000-08-31,sh.000011,1069.8340,1069.8340,1052.6800,1056.2370,1073.5760,4673478,574403000.0000,3,0.000000,1,-1.615070,0
2000-09-01,sh.000011,1052.6800,1058.4600,1046.7600,1051.7380,1056.2370,3239373,388266000.0000,3,0.000000,1,-0.425946,0
2000-09-04,sh.000011,1048.1420,1048.7980,1037.5170,1043.0920,1051.7380,2063970,243124000.0000,3,0.000000,1,-0.822068,0
2000-09-05,sh.000011,1043.2560,1047.1140,1032.5000,1035.4930,1043.0920,2495090,300396000.0000,3,0.000000,1,-0.728507,0
2000-09-06,sh.000011,1031.8430,1034.4650,1017.0100,1022.1580,1035.4930,3599285,421573000.0000,3,0.000000,1,-1.287792,0
2000-09-07,sh.000011,1019.7300,1031.6560,1018.9330,1030.3450,1022.1580,2094824,244280000.0000,3,0.000000,1,0.800952,0
2000-09-08,sh.000011,1030.0170,1033.8320,1023.8850,1032.8480,1030.3450,1409268,166483000.0000,3,0.000000,1,0.242928,0
2000-09-11,sh.000011,1030.2900,1032.5860,1024.7380,1032.5860,1032.8480,1127915,132615000.0000,3,0.000000,1,-0.025367,0
2000-09-12,sh.000011,1031.8650,1033.3730,1023.7540,1032.7170,1032.5860,1084981,133916000.0000,3,0.000000,1,0.012687,0
2000-09-13,sh.000011,1028.7800,1041.9100,1025.8530,1039.7460,1032.7170,2725032,326062000.0000,3,0.000000,1,0.680632,0
2000-09-14,sh.000011,1036.3240,1037.9640,1028.3980,1034.1370,1039.7460,1283749,155489000.0000,3,0.000000,1,-0.539459,0
2000-09-15,sh.000011,1033.1540,1035.1000,1026.7380,1035.1000,1034.1370,1453914,174168000.0000,3,0.000000,1,0.093121,0
2000-09-18,sh.000011,1031.8200,1032.9700,1023.8630,1028.4330,1035.1000,1630707,190040000.0000,3,0.000000,1,-0.644092,0
2000-09-19,sh.000011,1024.0050,1026.6280,1011.1730,1016.0050,1028.4330,2375991,279054000.0000,3,0.000000,1,-1.208441,0
2000-09-20,sh.000011,1014.1350,1022.8150,1009.7960,1021.6020,1016.0050,1836963,211030000.0000,3,0.000000,1,0.550883,0
2000-09-21,sh.000011,1020.1100,1022.1000,1014.0370,1019.8430,1021.6020,1367917,156781000.0000,3,0.000000,1,-0.172180,0
2000-09-22,sh.000011,1015.4640,1019.1470,1011.5820,1018.3840,1019.8430,1444538,164204000.0000,3,0.000000,1,-0.143061,0
2000-09-25,sh.000011,1013.8380,1016.2270,1008.5300,1013.6730,1018.3840,946560,109015000.0000,3,0.000000,1,-0.462596,0
2000-09-26,sh.000011,1011.4500,1017.7200,1009.6580,1016.7250,1013.6730,874725,100090000.0000,3,0.000000,1,0.301083,0
2000-09-27,sh.000011,1016.0600,1021.2040,1011.5820,1020.2080,1016.7250,919702,104250000.0000,3,0.000000,1,0.342571,0
2000-09-28,sh.000011,1019.9760,1020.6400,1012.5780,1016.7250,1020.2080,1178395,133746000.0000,3,0.000000,1,-0.341401,0
2000-09-29,sh.000011,1014.5680,1023.1280,1014.0700,1022.2000,1016.7250,907736,104371000.0000,3,0.000000,1,0.538494,0
2000-10-09,sh.000011,1023.1940,1023.1940,1014.6000,1021.7340,1022.2000,904628,105306000.0000,3,0.000000,1,-0.045588,0
2000-10-10,sh.000011,1018.1850,1030.6260,1016.1280,1030.6260,1021.7340,1405105,160930000.0000,3,0.000000,1,0.870285,0
2000-10-11,sh.000011,1026.0800,1031.0570,1022.2000,1027.4070,1030.6260,1548288,175819000.0000,3,0.000000,1,-0.312334,0
2000-10-12,sh.000011,1024.6860,1026.0130,1017.3880,1023.1600,1027.4070,1495656,182834000.0000,3,0.000000,1,-0.413371,0
2000-10-13,sh.000011,1022.3220,1023.3300,1013.4330,1018.9680,1023.1600,1146212,133435000.0000,3,0.000000,1,-0.409711,0
2000-10-16,sh.000011,1017.4580,1018.6320,1009.9100,1015.6130,1018.9680,1382086,156161000.0000,3,0.000000,1,-0.329255,0
2000-10-17,sh.000011,1012.2580,1017.4580,1008.9040,1017.4580,1015.6130,565850,63987000.0000,3,0.000000,1,0.181664,0
2000-10-18,sh.000011,1019.7450,1021.5720,1013.4320,1021.5720,1017.4580,665916,74975000.0000,3,0.000000,1,0.404341,0
2000-10-19,sh.000011,1020.7760,1023.5650,1015.6100,1021.1650,1021.5720,1648311,197813000.0000,3,0.000000,1,-0.039841,0
2000-10-20,sh.000011,1021.4970,1032.2600,1017.3800,1032.2600,1021.1650,2605634,307892000.0000,3,0.000000,1,1.086504,0
2000-10-23,sh.000011,1030.5980,1032.0750,1022.8640,1027.4230,1032.2600,1454148,174363000.0000,3,0.000000,1,-0.468583,0
2000-10-24,sh.000011,1028.2530,1029.0850,1021.5350,1027.5160,1027.4230,1058933,123951000.0000,3,0.000000,1,0.009052,0
